yolculuk_tarihi,tatil_gunu_mu,Pazartesi,Salı,Çarşamba,Perşembe,Cuma,Cumartesi,Pazar,saat_sin,saat_cos,yolcu_sayisi
2023-02-23,0,0,0,0,1,0,0,0,0.9659258262890685,-0.2588190451025207,30009
2023-02-23,0,0,0,0,1,0,0,0,0.8660254037844387,-0.4999999999999997,32424
2023-02-23,0,0,0,0,1,0,0,0,0.7071067811865477,-0.7071067811865475,17584
2023-02-23,0,0,0,0,1,0,0,0,0.4999999999999999,-0.8660254037844386,13448
2023-02-23,0,0,0,0,1,0,0,0,0.258819045102521,-0.9659258262890684,12970
2023-02-23,0,0,0,0,1,0,0,0,1.2246467991473532e-16,-1.0,15826
2023-02-23,0,0,0,0,1,0,0,0,-0.25881904510252085,-0.9659258262890684,16296
2023-02-23,0,0,0,0,1,0,0,0,-0.4999999999999997,-0.8660254037844387,17870
2023-02-23,0,0,0,0,1,0,0,0,-0.7071067811865471,-0.707106781186548,21934
2023-02-23,0,0,0,0,1,0,0,0,-0.8660254037844383,-0.5000000000000003,23429
2023-02-23,0,0,0,0,1,0,0,0,-0.9659258262890684,-0.2588190451025207,28933
2023-02-23,0,0,0,0,1,0,0,0,-1.0,-1.8369701987210297e-16,35946
2023-02-23,0,0,0,0,1,0,0,0,-0.9659258262890685,0.25881904510252035,29620
2023-02-23,0,0,0,0,1,0,0,0,-0.8660254037844385,0.5,16561
2023-02-23,0,0,0,0,1,0,0,0,-0.7071067811865477,0.7071067811865474,11537
2023-02-23,0,0,0,0,1,0,0,0,-0.5000000000000003,0.8660254037844383,9446
2023-02-23,0,0,0,0,1,0,0,0,-0.25881904510252157,0.9659258262890682,5093
2023-02-24,0,0,0,0,0,1,0,0,0.0,1.0,192
2023-02-24,0,0,0,0,0,1,0,0,0.9659258262890684,0.2588190451025208,1200
2023-02-24,0,0,0,0,0,1,0,0,1.0,6.123233995736766e-17,8850
2023-02-24,0,0,0,0,0,1,0,0,0.9659258262890685,-0.2588190451025207,29150
2023-02-24,0,0,0,0,0,1,0,0,0.8660254037844387,-0.4999999999999997,31217
2023-02-24,0,0,0,0,0,1,0,0,0.7071067811865477,-0.7071067811865475,16855
2023-02-24,0,0,0,0,0,1,0,0,0.4999999999999999,-0.8660254037844386,13030
2023-02-24,0,0,0,0,0,1,0,0,0.258819045102521,-0.9659258262890684,13037
2023-02-24,0,0,0,0,0,1,0,0,1.2246467991473532e-16,-1.0,15905
2023-02-24,0,0,0,0,0,1,0,0,-0.25881904510252085,-0.9659258262890684,15398
2023-02-24,0,0,0,0,0,1,0,0,-0.4999999999999997,-0.8660254037844387,18763
2023-02-24,0,0,0,0,0,1,0,0,-0.7071067811865471,-0.707106781186548,22590
2023-02-24,0,0,0,0,0,1,0,0,-0.8660254037844383,-0.5000000000000003,24863
2023-02-24,0,0,0,0,0,1,0,0,-0.9659258262890684,-0.2588190451025207,29920
2023-02-24,0,0,0,0,0,1,0,0,-1.0,-1.8369701987210297e-16,36459
2023-02-24,0,0,0,0,0,1,0,0,-0.9659258262890685,0.25881904510252035,32142
2023-02-24,0,0,0,0,0,1,0,0,-0.8660254037844385,0.5,18503
2023-02-24,0,0,0,0,0,1,0,0,-0.7071067811865477,0.7071067811865474,12997
2023-02-24,0,0,0,0,0,1,0,0,-0.5000000000000003,0.8660254037844383,10952
2023-02-24,0,0,0,0,0,1,0,0,-0.25881904510252157,0.9659258262890682,6035
2023-02-25,0,0,0,0,0,0,1,0,0.0,1.0,1126
2023-02-25,0,0,0,0,0,0,1,0,0.9659258262890684,0.2588190451025208,1029
2023-02-25,0,0,0,0,0,0,1,0,1.0,6.123233995736766e-17,5407
2023-02-25,0,0,0,0,0,0,1,0,0.9659258262890685,-0.2588190451025207,14441
2023-02-25,0,0,0,0,0,0,1,0,0.8660254037844387,-0.4999999999999997,18805
2023-02-25,0,0,0,0,0,0,1,0,0.7071067811865477,-0.7071067811865475,13400
2023-02-25,0,0,0,0,0,0,1,0,0.4999999999999999,-0.8660254037844386,12390
2023-02-25,0,0,0,0,0,0,1,0,0.258819045102521,-0.9659258262890684,14082
2023-02-25,0,0,0,0,0,0,1,0,1.2246467991473532e-16,-1.0,19746
2023-02-25,0,0,0,0,0,0,1,0,-0.25881904510252085,-0.9659258262890684,26191
2023-02-25,0,0,0,0,0,0,1,0,-0.4999999999999997,-0.8660254037844387,28091
2023-02-25,0,0,0,0,0,0,1,0,-0.7071067811865471,-0.707106781186548,27788
2023-02-25,0,0,0,0,0,0,1,0,-0.8660254037844383,-0.5000000000000003,26599
2023-02-25,0,0,0,0,0,0,1,0,-0.9659258262890684,-0.2588190451025207,28886
2023-02-25,0,0,0,0,0,0,1,0,-1.0,-1.8369701987210297e-16,28313
2023-02-25,0,0,0,0,0,0,1,0,-0.9659258262890685,0.25881904510252035,24854
2023-02-25,0,0,0,0,0,0,1,0,-0.8660254037844385,0.5,17745
2023-02-25,0,0,0,0,0,0,1,0,-0.7071067811865477,0.7071067811865474,14617
2023-02-25,0,0,0,0,0,0,1,0,-0.5000000000000003,0.8660254037844383,12634
2023-02-25,0,0,0,0,0,0,1,0,-0.25881904510252157,0.9659258262890682,7173
2023-02-26,0,0,0,0,0,0,0,1,0.0,1.0,1717
2023-02-26,0,0,0,0,0,0,0,1,0.9659258262890684,0.2588190451025208,693
2023-02-26,0,0,0,0,0,0,0,1,1.0,6.123233995736766e-17,3177
2023-02-26,0,0,0,0,0,0,0,1,0.9659258262890685,-0.2588190451025207,5349
2023-02-26,0,0,0,0,0,0,0,1,0.8660254037844387,-0.4999999999999997,6840
2023-02-26,0,0,0,0,0,0,0,1,0.7071067811865477,-0.7071067811865475,7416
2023-02-26,0,0,0,0,0,0,0,1,0.4999999999999999,-0.8660254037844386,7943
2023-02-26,0,0,0,0,0,0,0,1,0.258819045102521,-0.9659258262890684,10008
2023-02-26,0,0,0,0,0,0,0,1,1.2246467991473532e-16,-1.0,14040
2023-02-26,0,0,0,0,0,0,0,1,-0.25881904510252085,-0.9659258262890684,18401
2023-02-26,0,0,0,0,0,0,0,1,-0.4999999999999997,-0.8660254037844387,21294
2023-02-26,0,0,0,0,0,0,0,1,-0.7071067811865471,-0.707106781186548,21758
2023-02-26,0,0,0,0,0,0,0,1,-0.8660254037844383,-0.5000000000000003,21498
2023-02-26,0,0,0,0,0,0,0,1,-0.9659258262890684,-0.2588190451025207,22538
2023-02-26,0,0,0,0,0,0,0,1,-1.0,-1.8369701987210297e-16,22750
2023-02-26,0,0,0,0,0,0,0,1,-0.9659258262890685,0.25881904510252035,21287
2023-02-26,0,0,0,0,0,0,0,1,-0.8660254037844385,0.5,16744
2023-02-26,0,0,0,0,0,0,0,1,-0.7071067811865477,0.7071067811865474,13389
2023-02-26,0,0,0,0,0,0,0,1,-0.5000000000000003,0.8660254037844383,11243
2023-02-26,0,0,0,0,0,0,0,1,-0.25881904510252157,0.9659258262890682,6328
2023-02-27,0,1,0,0,0,0,0,0,0.0,1.0,306
2023-02-27,0,1,0,0,0,0,0,0,0.9659258262890684,0.2588190451025208,1271
2023-02-27,0,1,0,0,0,0,0,0,1.0,6.123233995736766e-17,9701
2023-02-27,0,1,0,0,0,0,0,0,0.9659258262890685,-0.2588190451025207,31146
2023-02-27,0,1,0,0,0,0,0,0,0.8660254037844387,-0.4999999999999997,32653
2023-02-27,0,1,0,0,0,0,0,0,0.7071067811865477,-0.7071067811865475,17857
2023-02-27,0,1,0,0,0,0,0,0,0.4999999999999999,-0.8660254037844386,13669
2023-02-27,0,1,0,0,0,0,0,0,0.258819045102521,-0.9659258262890684,13331
2023-02-27,0,1,0,0,0,0,0,0,1.2246467991473532e-16,-1.0,15557
2023-02-27,0,1,0,0,0,0,0,0,-0.25881904510252085,-0.9659258262890684,16619
2023-02-27,0,1,0,0,0,0,0,0,-0.4999999999999997,-0.8660254037844387,17645
2023-02-27,0,1,0,0,0,0,0,0,-0.7071067811865471,-0.707106781186548,21664
2023-02-27,0,1,0,0,0,0,0,0,-0.8660254037844383,-0.5000000000000003,22956
2023-02-27,0,1,0,0,0,0,0,0,-0.9659258262890684,-0.2588190451025207,28763
2023-02-27,0,1,0,0,0,0,0,0,-1.0,-1.8369701987210297e-16,34651
2023-02-27,0,1,0,0,0,0,0,0,-0.9659258262890685,0.25881904510252035,29665
2023-02-27,0,1,0,0,0,0,0,0,-0.8660254037844385,0.5,17133
2023-02-27,0,1,0,0,0,0,0,0,-0.7071067811865477,0.7071067811865474,11523
2023-02-27,0,1,0,0,0,0,0,0,-0.5000000000000003,0.8660254037844383,9538
2023-02-27,0,1,0,0,0,0,0,0,-0.25881904510252157,0.9659258262890682,5253
2023-02-28,0,0,1,0,0,0,0,0,0.0,1.0,193
2023-02-28,0,0,1,0,0,0,0,0,0.9659258262890684,0.2588190451025208,1203
2023-02-28,0,0,1,0,0,0,0,0,1.0,6.123233995736766e-17,9362
2023-02-28,0,0,1,0,0,0,0,0,0.9659258262890685,-0.2588190451025207,30688
2023-02-28,0,0,1,0,0,0,0,0,0.8660254037844387,-0.4999999999999997,32752
2023-02-28,0,0,1,0,0,0,0,0,0.7071067811865477,-0.7071067811865475,17669
2023-02-28,0,0,1,0,0,0,0,0,0.4999999999999999,-0.8660254037844386,13275
2023-02-28,0,0,1,0,0,0,0,0,0.258819045102521,-0.9659258262890684,12901
2023-02-28,0,0,1,0,0,0,0,0,1.2246467991473532e-16,-1.0,15625
2023-02-28,0,0,1,0,0,0,0,0,-0.25881904510252085,-0.9659258262890684,16305
2023-02-28,0,0,1,0,0,0,0,0,-0.4999999999999997,-0.8660254037844387,17142
2023-02-28,0,0,1,0,0,0,0,0,-0.7071067811865471,-0.707106781186548,21890
2023-02-28,0,0,1,0,0,0,0,0,-0.8660254037844383,-0.5000000000000003,23451
2023-02-28,0,0,1,0,0,0,0,0,-0.9659258262890684,-0.2588190451025207,29116
2023-02-28,0,0,1,0,0,0,0,0,-1.0,-1.8369701987210297e-16,35417
2023-02-28,0,0,1,0,0,0,0,0,-0.9659258262890685,0.25881904510252035,28740
2023-02-28,0,0,1,0,0,0,0,0,-0.8660254037844385,0.5,15564
2023-02-28,0,0,1,0,0,0,0,0,-0.7071067811865477,0.7071067811865474,10875
2023-02-28,0,0,1,0,0,0,0,0,-0.5000000000000003,0.8660254037844383,9401
2023-02-28,0,0,1,0,0,0,0,0,-0.25881904510252157,0.9659258262890682,4750
2023-03-01,0,0,0,1,0,0,0,0,0.0,1.0,156
2023-03-01,0,0,0,1,0,0,0,0,0.9659258262890684,0.2588190451025208,1160
2023-03-01,0,0,0,1,0,0,0,0,1.0,6.123233995736766e-17,9390
2023-03-01,0,0,0,1,0,0,0,0,0.9659258262890685,-0.2588190451025207,31040
2023-03-01,0,0,0,1,0,0,0,0,0.8660254037844387,-0.4999999999999997,32398
2023-03-01,0,0,0,1,0,0,0,0,0.7071067811865477,-0.7071067811865475,17340
2023-03-01,0,0,0,1,0,0,0,0,0.4999999999999999,-0.8660254037844386,12785
2023-03-01,0,0,0,1,0,0,0,0,0.258819045102521,-0.9659258262890684,12824
2023-03-01,0,0,0,1,0,0,0,0,1.2246467991473532e-16,-1.0,15129
2023-03-01,0,0,0,1,0,0,0,0,-0.25881904510252085,-0.9659258262890684,15966
2023-03-01,0,0,0,1,0,0,0,0,-0.4999999999999997,-0.8660254037844387,17241
2023-03-01,0,0,0,1,0,0,0,0,-0.7071067811865471,-0.707106781186548,21535
2023-03-01,0,0,0,1,0,0,0,0,-0.8660254037844383,-0.5000000000000003,23263
2023-03-01,0,0,0,1,0,0,0,0,-0.9659258262890684,-0.2588190451025207,29089
2023-03-01,0,0,0,1,0,0,0,0,-1.0,-1.8369701987210297e-16,35125
2023-03-01,0,0,0,1,0,0,0,0,-0.9659258262890685,0.25881904510252035,28471
2023-03-01,0,0,0,1,0,0,0,0,-0.8660254037844385,0.5,16347
2023-03-01,0,0,0,1,0,0,0,0,-0.7071067811865477,0.7071067811865474,11507
2023-03-01,0,0,0,1,0,0,0,0,-0.5000000000000003,0.8660254037844383,9672
2023-03-01,0,0,0,1,0,0,0,0,-0.25881904510252157,0.9659258262890682,5034
2023-03-02,0,0,0,0,1,0,0,0,0.0,1.0,186
2023-03-02,0,0,0,0,1,0,0,0,0.9659258262890684,0.2588190451025208,1175
2023-03-02,0,0,0,0,1,0,0,0,1.0,6.123233995736766e-17,9445
2023-03-02,0,0,0,0,1,0,0,0,0.9659258262890685,-0.2588190451025207,30262
2023-03-02,0,0,0,0,1,0,0,0,0.8660254037844387,-0.4999999999999997,31916
2023-03-02,0,0,0,0,1,0,0,0,0.7071067811865477,-0.7071067811865475,17440
2023-03-02,0,0,0,0,1,0,0,0,0.4999999999999999,-0.8660254037844386,12974
2023-03-02,0,0,0,0,1,0,0,0,0.258819045102521,-0.9659258262890684,12877
2023-03-02,0,0,0,0,1,0,0,0,1.2246467991473532e-16,-1.0,15424
2023-03-02,0,0,0,0,1,0,0,0,-0.25881904510252085,-0.9659258262890684,16648
2023-03-02,0,0,0,0,1,0,0,0,-0.4999999999999997,-0.8660254037844387,17811
2023-03-02,0,0,0,0,1,0,0,0,-0.7071067811865471,-0.707106781186548,22181
2023-03-02,0,0,0,0,1,0,0,0,-0.8660254037844383,-0.5000000000000003,22938
2023-03-02,0,0,0,0,1,0,0,0,-0.9659258262890684,-0.2588190451025207,28654
2023-03-02,0,0,0,0,1,0,0,0,-1.0,-1.8369701987210297e-16,35801
2023-03-02,0,0,0,0,1,0,0,0,-0.9659258262890685,0.25881904510252035,28833
2023-03-02,0,0,0,0,1,0,0,0,-0.8660254037844385,0.5,15853
2023-03-02,0,0,0,0,1,0,0,0,-0.7071067811865477,0.7071067811865474,11304
2023-03-02,0,0,0,0,1,0,0,0,-0.5000000000000003,0.8660254037844383,9815
2023-03-02,0,0,0,0,1,0,0,0,-0.25881904510252157,0.9659258262890682,5220
2023-03-03,0,0,0,0,0,1,0,0,0.0,1.0,182
2023-03-03,0,0,0,0,0,1,0,0,0.9659258262890684,0.2588190451025208,1140
2023-03-03,0,0,0,0,0,1,0,0,1.0,6.123233995736766e-17,9073
2023-03-03,0,0,0,0,0,1,0,0,0.9659258262890685,-0.2588190451025207,29997
2023-03-03,0,0,0,0,0,1,0,0,0.8660254037844387,-0.4999999999999997,31539
2023-03-03,0,0,0,0,0,1,0,0,0.7071067811865477,-0.7071067811865475,17481
2023-03-03,0,0,0,0,0,1,0,0,0.4999999999999999,-0.8660254037844386,12944
2023-03-03,0,0,0,0,0,1,0,0,0.258819045102521,-0.9659258262890684,13120
2023-03-03,0,0,0,0,0,1,0,0,1.2246467991473532e-16,-1.0,16180
2023-03-03,0,0,0,0,0,1,0,0,-0.25881904510252085,-0.9659258262890684,15512
2023-03-03,0,0,0,0,0,1,0,0,-0.4999999999999997,-0.8660254037844387,18665
2023-03-03,0,0,0,0,0,1,0,0,-0.7071067811865471,-0.707106781186548,22796
2023-03-03,0,0,0,0,0,1,0,0,-0.8660254037844383,-0.5000000000000003,24996
2023-03-03,0,0,0,0,0,1,0,0,-0.9659258262890684,-0.2588190451025207,30100
2023-03-03,0,0,0,0,0,1,0,0,-1.0,-1.8369701987210297e-16,37170
2023-03-03,0,0,0,0,0,1,0,0,-0.9659258262890685,0.25881904510252035,30524
2023-03-03,0,0,0,0,0,1,0,0,-0.8660254037844385,0.5,18040
2023-03-03,0,0,0,0,0,1,0,0,-0.7071067811865477,0.7071067811865474,12272
2023-03-03,0,0,0,0,0,1,0,0,-0.5000000000000003,0.8660254037844383,11152
2023-03-03,0,0,0,0,0,1,0,0,-0.25881904510252157,0.9659258262890682,6401
2023-03-04,0,0,0,0,0,0,1,0,0.0,1.0,1233
2023-03-04,0,0,0,0,0,0,1,0,0.9659258262890684,0.2588190451025208,997
2023-03-04,0,0,0,0,0,0,1,0,1.0,6.123233995736766e-17,5579
2023-03-04,0,0,0,0,0,0,1,0,0.9659258262890685,-0.2588190451025207,14595
2023-03-04,0,0,0,0,0,0,1,0,0.8660254037844387,-0.4999999999999997,18181
2023-03-04,0,0,0,0,0,0,1,0,0.7071067811865477,-0.7071067811865475,13620
2023-03-04,0,0,0,0,0,0,1,0,0.4999999999999999,-0.8660254037844386,12111
2023-03-04,0,0,0,0,0,0,1,0,0.258819045102521,-0.9659258262890684,13775
2023-03-04,0,0,0,0,0,0,1,0,1.2246467991473532e-16,-1.0,19035
2023-03-04,0,0,0,0,0,0,1,0,-0.25881904510252085,-0.9659258262890684,25748
2023-03-04,0,0,0,0,0,0,1,0,-0.4999999999999997,-0.8660254037844387,27928
2023-03-04,0,0,0,0,0,0,1,0,-0.7071067811865471,-0.707106781186548,27808
2023-03-04,0,0,0,0,0,0,1,0,-0.8660254037844383,-0.5000000000000003,27759
2023-03-04,0,0,0,0,0,0,1,0,-0.9659258262890684,-0.2588190451025207,28409
2023-03-04,0,0,0,0,0,0,1,0,-1.0,-1.8369701987210297e-16,28425
2023-03-04,0,0,0,0,0,0,1,0,-0.9659258262890685,0.25881904510252035,25389
2023-03-04,0,0,0,0,0,0,1,0,-0.8660254037844385,0.5,17163
2023-03-04,0,0,0,0,0,0,1,0,-0.7071067811865477,0.7071067811865474,13101
2023-03-04,0,0,0,0,0,0,1,0,-0.5000000000000003,0.8660254037844383,11591
2023-03-04,0,0,0,0,0,0,1,0,-0.25881904510252157,0.9659258262890682,6963
2023-03-05,0,0,0,0,0,0,0,1,0.0,1.0,1582
2023-03-05,0,0,0,0,0,0,0,1,0.9659258262890684,0.2588190451025208,657
2023-03-05,0,0,0,0,0,0,0,1,1.0,6.123233995736766e-17,3221
2023-03-05,0,0,0,0,0,0,0,1,0.9659258262890685,-0.2588190451025207,5464
2023-03-05,0,0,0,0,0,0,0,1,0.8660254037844387,-0.4999999999999997,6892
2023-03-05,0,0,0,0,0,0,0,1,0.7071067811865477,-0.7071067811865475,7446
2023-03-05,0,0,0,0,0,0,0,1,0.4999999999999999,-0.8660254037844386,8063
2023-03-05,0,0,0,0,0,0,0,1,0.258819045102521,-0.9659258262890684,9843
2023-03-05,0,0,0,0,0,0,0,1,1.2246467991473532e-16,-1.0,13988
2023-03-05,0,0,0,0,0,0,0,1,-0.25881904510252085,-0.9659258262890684,18177
2023-03-05,0,0,0,0,0,0,0,1,-0.4999999999999997,-0.8660254037844387,20769
2023-03-05,0,0,0,0,0,0,0,1,-0.7071067811865471,-0.707106781186548,21858
2023-03-05,0,0,0,0,0,0,0,1,-0.8660254037844383,-0.5000000000000003,21964
2023-03-05,0,0,0,0,0,0,0,1,-0.9659258262890684,-0.2588190451025207,23144
2023-03-05,0,0,0,0,0,0,0,1,-1.0,-1.8369701987210297e-16,23551
2023-03-05,0,0,0,0,0,0,0,1,-0.9659258262890685,0.25881904510252035,19671
2023-03-05,0,0,0,0,0,0,0,1,-0.8660254037844385,0.5,15742
2023-03-05,0,0,0,0,0,0,0,1,-0.7071067811865477,0.7071067811865474,13066
2023-03-05,0,0,0,0,0,0,0,1,-0.5000000000000003,0.8660254037844383,10725
2023-03-05,0,0,0,0,0,0,0,1,-0.25881904510252157,0.9659258262890682,5774
2023-03-06,0,1,0,0,0,0,0,0,0.0,1.0,191
2023-03-06,0,1,0,0,0,0,0,0,0.9659258262890684,0.2588190451025208,1246
2023-03-06,0,1,0,0,0,0,0,0,1.0,6.123233995736766e-17,9783
2023-03-06,0,1,0,0,0,0,0,0,0.9659258262890685,-0.2588190451025207,31762
2023-03-06,0,1,0,0,0,0,0,0,0.8660254037844387,-0.4999999999999997,32111
2023-03-06,0,1,0,0,0,0,0,0,0.7071067811865477,-0.7071067811865475,17817
2023-03-06,0,1,0,0,0,0,0,0,0.4999999999999999,-0.8660254037844386,13366
2023-03-06,0,1,0,0,0,0,0,0,0.258819045102521,-0.9659258262890684,13257
2023-03-06,0,1,0,0,0,0,0,0,1.2246467991473532e-16,-1.0,15207
2023-03-06,0,1,0,0,0,0,0,0,-0.25881904510252085,-0.9659258262890684,16041
2023-03-06,0,1,0,0,0,0,0,0,-0.4999999999999997,-0.8660254037844387,16651
2023-03-06,0,1,0,0,0,0,0,0,-0.7071067811865471,-0.707106781186548,21472
2023-03-06,0,1,0,0,0,0,0,0,-0.8660254037844383,-0.5000000000000003,22696
2023-03-06,0,1,0,0,0,0,0,0,-0.9659258262890684,-0.2588190451025207,28327
2023-03-06,0,1,0,0,0,0,0,0,-1.0,-1.8369701987210297e-16,35287
2023-03-06,0,1,0,0,0,0,0,0,-0.9659258262890685,0.25881904510252035,29313
2023-03-06,0,1,0,0,0,0,0,0,-0.8660254037844385,0.5,16514
2023-03-06,0,1,0,0,0,0,0,0,-0.7071067811865477,0.7071067811865474,11240
2023-03-06,0,1,0,0,0,0,0,0,-0.5000000000000003,0.8660254037844383,9724
2023-03-06,0,1,0,0,0,0,0,0,-0.25881904510252157,0.9659258262890682,5159
2023-03-07,0,0,1,0,0,0,0,0,0.0,1.0,178
2023-03-07,0,0,1,0,0,0,0,0,0.9659258262890684,0.2588190451025208,1182
2023-03-07,0,0,1,0,0,0,0,0,1.0,6.123233995736766e-17,9517
2023-03-07,0,0,1,0,0,0,0,0,0.9659258262890685,-0.2588190451025207,31168
2023-03-07,0,0,1,0,0,0,0,0,0.8660254037844387,-0.4999999999999997,32700
2023-03-07,0,0,1,0,0,0,0,0,0.7071067811865477,-0.7071067811865475,17635
2023-03-07,0,0,1,0,0,0,0,0,0.4999999999999999,-0.8660254037844386,13137
2023-03-07,0,0,1,0,0,0,0,0,0.258819045102521,-0.9659258262890684,13200
2023-03-07,0,0,1,0,0,0,0,0,1.2246467991473532e-16,-1.0,15300
2023-03-07,0,0,1,0,0,0,0,0,-0.25881904510252085,-0.9659258262890684,16342
2023-03-07,0,0,1,0,0,0,0,0,-0.4999999999999997,-0.8660254037844387,17337
2023-03-07,0,0,1,0,0,0,0,0,-0.7071067811865471,-0.707106781186548,21679
2023-03-07,0,0,1,0,0,0,0,0,-0.8660254037844383,-0.5000000000000003,23256
2023-03-07,0,0,1,0,0,0,0,0,-0.9659258262890684,-0.2588190451025207,28785
2023-03-07,0,0,1,0,0,0,0,0,-1.0,-1.8369701987210297e-16,36366
2023-03-07,0,0,1,0,0,0,0,0,-0.9659258262890685,0.25881904510252035,29782
2023-03-07,0,0,1,0,0,0,0,0,-0.8660254037844385,0.5,17178
2023-03-07,0,0,1,0,0,0,0,0,-0.7071067811865477,0.7071067811865474,11956
2023-03-07,0,0,1,0,0,0,0,0,-0.5000000000000003,0.8660254037844383,10058
2023-03-07,0,0,1,0,0,0,0,0,-0.25881904510252157,0.9659258262890682,5490
2023-03-08,0,0,0,1,0,0,0,0,0.0,1.0,213
2023-03-08,0,0,0,1,0,0,0,0,0.9659258262890684,0.2588190451025208,1137
2023-03-08,0,0,0,1,0,0,0,0,1.0,6.123233995736766e-17,9508
2023-03-08,0,0,0,1,0,0,0,0,0.9659258262890685,-0.2588190451025207,30793
2023-03-08,0,0,0,1,0,0,0,0,0.8660254037844387,-0.4999999999999997,32371
2023-03-08,0,0,0,1,0,0,0,0,0.7071067811865477,-0.7071067811865475,17999
2023-03-08,0,0,0,1,0,0,0,0,0.4999999999999999,-0.8660254037844386,13390
2023-03-08,0,0,0,1,0,0,0,0,0.258819045102521,-0.9659258262890684,13296
2023-03-08,0,0,0,1,0,0,0,0,1.2246467991473532e-16,-1.0,15990
2023-03-08,0,0,0,1,0,0,0,0,-0.25881904510252085,-0.9659258262890684,16880
2023-03-08,0,0,0,1,0,0,0,0,-0.4999999999999997,-0.8660254037844387,17783
2023-03-08,0,0,0,1,0,0,0,0,-0.7071067811865471,-0.707106781186548,21944
2023-03-08,0,0,0,1,0,0,0,0,-0.8660254037844383,-0.5000000000000003,22920
2023-03-08,0,0,0,1,0,0,0,0,-0.9659258262890684,-0.2588190451025207,29243
2023-03-08,0,0,0,1,0,0,0,0,-1.0,-1.8369701987210297e-16,35954
2023-03-08,0,0,0,1,0,0,0,0,-0.9659258262890685,0.25881904510252035,30667
2023-03-08,0,0,0,1,0,0,0,0,-0.8660254037844385,0.5,17672
2023-03-08,0,0,0,1,0,0,0,0,-0.7071067811865477,0.7071067811865474,12348
2023-03-08,0,0,0,1,0,0,0,0,-0.5000000000000003,0.8660254037844383,10797
2023-03-08,0,0,0,1,0,0,0,0,-0.25881904510252157,0.9659258262890682,5729
2023-03-09,0,0,0,0,1,0,0,0,0.0,1.0,224
2023-03-09,0,0,0,0,1,0,0,0,0.9659258262890684,0.2588190451025208,1147
2023-03-09,0,0,0,0,1,0,0,0,1.0,6.123233995736766e-17,9310
2023-03-09,0,0,0,0,1,0,0,0,0.9659258262890685,-0.2588190451025207,31121
2023-03-09,0,0,0,0,1,0,0,0,0.8660254037844387,-0.4999999999999997,32375
2023-03-09,0,0,0,0,1,0,0,0,0.7071067811865477,-0.7071067811865475,17680
2023-03-09,0,0,0,0,1,0,0,0,0.4999999999999999,-0.8660254037844386,13773
2023-03-09,0,0,0,0,1,0,0,0,0.258819045102521,-0.9659258262890684,13820
2023-03-09,0,0,0,0,1,0,0,0,1.2246467991473532e-16,-1.0,16669
2023-03-09,0,0,0,0,1,0,0,0,-0.25881904510252085,-0.9659258262890684,17146
2023-03-09,0,0,0,0,1,0,0,0,-0.4999999999999997,-0.8660254037844387,18349
2023-03-09,0,0,0,0,1,0,0,0,-0.7071067811865471,-0.707106781186548,22256
2023-03-09,0,0,0,0,1,0,0,0,-0.8660254037844383,-0.5000000000000003,23907
2023-03-09,0,0,0,0,1,0,0,0,-0.9659258262890684,-0.2588190451025207,28739
2023-03-09,0,0,0,0,1,0,0,0,-1.0,-1.8369701987210297e-16,35943
2023-03-09,0,0,0,0,1,0,0,0,-0.9659258262890685,0.25881904510252035,30512
2023-03-09,0,0,0,0,1,0,0,0,-0.8660254037844385,0.5,18242
2023-03-09,0,0,0,0,1,0,0,0,-0.7071067811865477,0.7071067811865474,12628
2023-03-09,0,0,0,0,1,0,0,0,-0.5000000000000003,0.8660254037844383,10871
2023-03-09,0,0,0,0,1,0,0,0,-0.25881904510252157,0.9659258262890682,5707
2023-03-10,0,0,0,0,0,1,0,0,0.0,1.0,188
2023-03-10,0,0,0,0,0,1,0,0,0.9659258262890684,0.2588190451025208,1194
2023-03-10,0,0,0,0,0,1,0,0,1.0,6.123233995736766e-17,9243
2023-03-10,0,0,0,0,0,1,0,0,0.9659258262890685,-0.2588190451025207,30547
2023-03-10,0,0,0,0,0,1,0,0,0.8660254037844387,-0.4999999999999997,31509
2023-03-10,0,0,0,0,0,1,0,0,0.7071067811865477,-0.7071067811865475,17553
2023-03-10,0,0,0,0,0,1,0,0,0.4999999999999999,-0.8660254037844386,14035
2023-03-10,0,0,0,0,0,1,0,0,0.258819045102521,-0.9659258262890684,13895
2023-03-10,0,0,0,0,0,1,0,0,1.2246467991473532e-16,-1.0,16724
2023-03-10,0,0,0,0,0,1,0,0,-0.25881904510252085,-0.9659258262890684,15881
2023-03-10,0,0,0,0,0,1,0,0,-0.4999999999999997,-0.8660254037844387,19232
2023-03-10,0,0,0,0,0,1,0,0,-0.7071067811865471,-0.707106781186548,22975
2023-03-10,0,0,0,0,0,1,0,0,-0.8660254037844383,-0.5000000000000003,25371
2023-03-10,0,0,0,0,0,1,0,0,-0.9659258262890684,-0.2588190451025207,31529
2023-03-10,0,0,0,0,0,1,0,0,-1.0,-1.8369701987210297e-16,37821
2023-03-10,0,0,0,0,0,1,0,0,-0.9659258262890685,0.25881904510252035,32946
2023-03-10,0,0,0,0,0,1,0,0,-0.8660254037844385,0.5,19901
2023-03-10,0,0,0,0,0,1,0,0,-0.7071067811865477,0.7071067811865474,13092
2023-03-10,0,0,0,0,0,1,0,0,-0.5000000000000003,0.8660254037844383,11927
